carbody,wheelbase,enginetype,cylindernumber,fuelsystem,boreratio,CarCompanyName,fueltype,aspiration,enginelocation,4wd,fwd,MPG
0.360074461,0.406756446,-0.454206287,-0.378892176,0.94008718,0.630107525,1.788680723,-0.328797975,0.469295318,0.12186667,-0.214285714,-1.188177052,-0.294304641
0.360074461,0.406756446,-0.454206287,1.872496117,0.94008718,-0.07312136,1.788680723,-0.328797975,0.469295318,0.12186667,-0.214285714,-1.188177052,-0.511870747
0.360074461,0.406756446,-0.454206287,1.872496117,0.94008718,-0.07312136,1.788680723,-0.328797975,0.469295318,0.12186667,-0.214285714,-1.188177052,-0.511870747
0.360074461,0.789638586,-0.454206287,1.872496117,0.94008718,-0.07312136,1.788680723,-0.328797975,0.469295318,0.12186667,-0.214285714,-1.188177052,-0.826664486
0.360074461,0.789638586,-0.454206287,1.872496117,0.94008718,1.074252084,1.788680723,-0.328797975,0.469295318,0.12186667,-0.214285714,-1.188177052,-1.344200973
0.360074461,0.789638586,-0.454206287,1.872496117,0.94008718,1.074252084,1.788680723,-0.328797975,0.469295318,0.12186667,-0.214285714,-1.188177052,-1.344200973
0.360074461,1.871696809,-0.454206287,1.872496117,0.94008718,1.074252084,1.788680723,-0.328797975,0.469295318,0.12186667,-0.214285714,-1.188177052,-1.576590437
-0.97815264,-1.724065901,0.360362097,-1.504586323,-1.217347516,-1.553603223,-1.012548764,-0.328797975,0.469295318,0.12186667,-0.214285714,0.841625412,3.305339928
-0.97815264,-0.708595876,-0.454206287,-0.378892176,-1.217347516,-1.109458665,-1.012548764,-0.328797975,0.469295318,0.12186667,-0.214285714,0.841625412,1.873068941
0.360074461,-0.708595876,-0.454206287,-0.378892176,-1.217347516,-1.109458665,-1.012548764,-0.328797975,0.469295318,0.12186667,-0.214285714,0.841625412,1.873068941
-0.97815264,-0.841772273,-0.454206287,-0.378892176,-1.217347516,-1.331530944,-0.752305788,-0.328797975,0.469295318,0.12186667,-0.214285714,0.841625412,1.640679477
-0.97815264,-0.841772273,-0.454206287,-0.378892176,-1.217347516,-1.331530944,-0.752305788,-0.328797975,0.469295318,0.12186667,-0.214285714,0.841625412,0.987981156
-0.97815264,-0.841772273,-0.454206287,-0.378892176,0.94008718,-1.109458665,-0.752305788,-0.328797975,-2.130854416,0.12186667,-0.214285714,0.841625412,-0.14431945
-0.97815264,-0.841772273,-0.454206287,-0.378892176,-1.217347516,-1.331530944,-0.752305788,-0.328797975,0.469295318,0.12186667,-0.214285714,0.841625412,0.987981156
0.360074461,-0.841772273,-0.454206287,-0.378892176,-1.217347516,-1.331530944,-0.752305788,-0.328797975,0.469295318,0.12186667,-0.214285714,0.841625412,0.987981156
0.360074461,-0.841772273,-0.454206287,-0.378892176,-1.217347516,-1.331530944,-0.752305788,-0.328797975,0.469295318,0.12186667,-0.214285714,0.841625412,0.987981156
0.360074461,-0.841772273,-0.454206287,-0.378892176,0.94008718,-1.109458665,-0.752305788,-0.328797975,-2.130854416,0.12186667,-0.214285714,0.841625412,-0.14431945
-0.305160829,0.756344487,-0.454206287,-0.378892176,-1.217347516,0.037914779,-0.752305788,-0.328797975,0.469295318,0.12186667,-0.214285714,0.841625412,-0.14431945
-0.97815264,-0.475537182,-0.454206287,-0.378892176,-0.065650351,1.00022799,-0.752305788,-0.328797975,-2.130854416,0.12186667,-0.214285714,0.841625412,-0.976649676
-0.97815264,-2.023712793,-0.454206287,-0.378892176,-1.201099459,-1.553603223,-0.709232747,-0.328797975,0.469295318,0.12186667,-0.214285714,0.841625412,3.522906035
-0.97815264,-2.023712793,-0.454206287,-0.378892176,-1.201099459,-1.553603223,-0.709232747,-0.328797975,0.469295318,0.12186667,-0.214285714,0.841625412,0.987981156
-0.97815264,-0.841772273,-0.454206287,-0.378892176,-1.201099459,-1.553603223,-0.709232747,-0.328797975,0.469295318,0.12186667,-0.214285714,0.841625412,1.790664667
-0.97815264,-0.841772273,-0.454206287,-0.378892176,-1.201099459,-1.553603223,-0.709232747,-0.328797975,0.469295318,0.12186667,-0.214285714,0.841625412,0.590783144
-0.97815264,-0.841772273,-0.454206287,-0.378892176,-1.201099459,-1.553603223,-0.709232747,-0.328797975,0.469295318,0.12186667,-0.214285714,0.841625412,0.590783144
0.360074461,-0.375654885,-0.454206287,-0.378892176,-1.201099459,-1.553603223,-0.709232747,-0.328797975,0.469295318,0.12186667,-0.214285714,0.841625412,0.590783144
-0.305160829,-0.375654885,-0.454206287,-0.378892176,-1.201099459,-1.516591177,-0.709232747,-0.328797975,0.469295318,0.12186667,-0.214285714,0.841625412,0.590783144
-0.97815264,-0.375654885,-0.454206287,-0.378892176,-1.201099459,-0.665314106,-0.709232747,-0.328797975,0.469295318,0.12186667,-0.214285714,0.841625412,0.305636121
-0.97815264,-0.375654885,-0.454206287,-0.378892176,-1.201099459,-0.665314106,-0.709232747,-0.328797975,0.469295318,0.12186667,-0.214285714,0.841625412,0.305636121
0.360074461,-0.375654885,-0.454206287,-0.378892176,-1.201099459,-0.665314106,-0.709232747,-0.328797975,0.469295318,0.12186667,-0.214285714,0.841625412,0.305636121
0.360074461,-0.375654885,-0.454206287,-0.378892176,-1.201099459,-0.665314106,-0.709232747,-0.328797975,0.469295318,0.12186667,-0.214285714,0.841625412,0.305636121
0.360074461,-0.375654885,-0.454206287,-0.378892176,0.94008718,-0.665314106,-0.709232747,-0.328797975,0.469295318,0.12186667,-0.214285714,0.841625412,-0.309127998
0.360074461,-0.375654885,-0.454206287,-0.378892176,-1.217347516,-0.665314106,-0.709232747,-0.328797975,0.469295318,0.12186667,-0.214285714,0.841625412,0.00566574
0.360074461,-0.741889976,-0.454206287,-0.378892176,-1.217347516,-0.07312136,-0.607304209,-0.328797975,0.469295318,0.12186667,-0.214285714,-1.188177052,-0.226723724
0.360074461,-0.708595876,-0.454206287,-0.378892176,-1.217347516,-1.109458665,-0.607304209,-0.328797975,0.469295318,0.12186667,-0.214285714,0.841625412,1.873068941
0.360074461,-0.708595876,-0.454206287,-0.378892176,-1.217347516,-1.109458665,-0.607304209,-0.328797975,0.469295318,0.12186667,-0.214285714,0.841625412,1.873068941
-0.97815264,-0.458890133,-0.454206287,-0.378892176,-0.467894739,0.371023199,-0.607304209,-0.328797975,0.469295318,0.12186667,-0.214285714,-1.188177052,-0.226723724
0.360074461,2.371108296,1.291051746,1.872496117,0.94008718,1.11126413,2.969976611,-0.328797975,0.469295318,0.12186667,-0.214285714,-1.188177052,-1.658994711
0.360074461,2.371108296,1.291051746,1.872496117,0.94008718,1.11126413,2.969976611,-0.328797975,0.469295318,0.12186667,-0.214285714,-1.188177052,-1.658994711
0.360074461,0.539932842,3.153578463,4.12388441,0.94008718,0.778155711,2.969976611,-0.328797975,0.469295318,0.12186667,-0.214285714,-1.188177052,-1.958965092
-0.97815264,-0.941654571,-0.454206287,-0.378892176,-1.217347516,-1.109458665,-1.062969293,-0.328797975,0.469295318,0.12186667,-0.214285714,0.841625412,0.343570322
-0.97815264,-0.941654571,-0.454206287,-0.378892176,-1.217347516,-1.109458665,-1.062969293,-0.328797975,0.469295318,0.12186667,-0.214285714,0.841625412,0.987981156
-0.97815264,-0.941654571,-0.454206287,-0.378892176,-1.217347516,-1.109458665,-0.272453397,-0.328797975,0.469295318,0.12186667,-0.214285714,0.841625412,0.987981156
0.360074461,-0.941654571,-0.454206287,-0.378892176,-1.217347516,-1.109458665,-0.272453397,-0.328797975,0.469295318,0.12186667,-0.214285714,0.841625412,0.987981156
0.360074461,-0.941654571,-0.454206287,-0.378892176,-1.217347516,-0.924398432,-0.272453397,-0.328797975,0.469295318,0.12186667,-0.214285714,0.841625412,0.987981156
-0.97815264,-0.57541948,-0.068480735,-2.630280469,-0.237590932,0.000902733,-0.272453397,-0.328797975,0.469295318,0.12186667,-0.214285714,-1.188177052,-1.194215783
-0.97815264,-0.57541948,-0.068480735,-2.630280469,-0.237590932,0.000902733,-0.272453397,-0.328797975,0.469295318,0.12186667,-0.214285714,-1.188177052,-1.194215783
-0.97815264,-0.57541948,-0.068480735,-2.630280469,-0.237590932,0.000902733,-0.272453397,-0.328797975,0.469295318,0.12186667,-0.214285714,-1.188177052,-1.194215783
-0.97815264,-0.57541948,-0.068480735,-2.630280469,0.94008718,0.000902733,-0.272453397,-0.328797975,0.469295318,0.12186667,-0.214285714,-1.188177052,-1.261796699
-0.97815264,0.007227256,-0.454206287,-0.378892176,-1.217347516,0.222975012,-0.272453397,-0.328797975,0.469295318,0.12186667,-0.214285714,0.841625412,0.155650931
0.360074461,0.007227256,-0.454206287,-0.378892176,-1.217347516,0.222975012,-0.272453397,-0.328797975,0.469295318,0.12186667,-0.214285714,0.841625412,0.155650931
-0.97815264,0.007227256,-0.454206287,-0.378892176,-1.217347516,0.222975012,-0.272453397,-0.328797975,0.469295318,0.12186667,-0.214285714,0.841625412,0.155650931
0.360074461,0.007227256,-0.454206287,-0.378892176,-1.217347516,0.222975012,-0.272453397,-0.328797975,0.469295318,0.12186667,-0.214285714,0.841625412,0.155650931
0.360074461,0.007227256,-0.454206287,-0.378892176,0.537747723,0.222975012,-0.272453397,3.041381265,0.469295318,0.12186667,-0.214285714,0.841625412,1.655502834
-0.97815264,0.007227256,-0.454206287,-0.378892176,-1.217347516,0.222975012,-0.272453397,-0.328797975,0.469295318,0.12186667,-0.214285714,0.841625412,0.155650931
0.360074461,1.02269728,-0.454206287,-0.378892176,0.94008718,1.592420736,-0.272453397,-0.328797975,0.469295318,0.12186667,-0.214285714,-1.188177052,-0.729436854
0.360074461,1.02269728,-0.454206287,-0.378892176,0.537747723,0.371023199,-0.272453397,3.041381265,0.469295318,0.12186667,-0.214285714,-1.188177052,1.07038543
0.360074461,1.871696809,-0.454206287,0.74680197,0.537747723,0.926203897,2.837239693,3.041381265,-2.130854416,0.12186667,-0.214285714,-1.188177052,-0.691502653
-0.305160829,1.871696809,-0.454206287,0.74680197,0.537747723,0.926203897,2.837239693,3.041381265,-2.130854416,0.12186667,-0.214285714,-1.188177052,-0.691502653
3.012578662,1.322344173,-0.454206287,0.74680197,0.537747723,0.926203897,2.837239693,3.041381265,-2.130854416,0.12186667,-0.214285714,-1.188177052,-0.691502653
0.360074461,2.803931586,-0.454206287,0.74680197,0.537747723,0.926203897,2.837239693,3.041381265,-2.130854416,0.12186667,-0.214285714,-1.188177052,-0.691502653
0.360074461,2.803931586,3.153578463,2.998190263,0.94008718,0.482059338,2.837239693,-0.328797975,0.469295318,0.12186667,-0.214285714,-1.188177052,-1.673818069
2.905321318,-0.359007835,3.153578463,2.998190263,0.94008718,0.482059338,2.837239693,-0.328797975,0.469295318,0.12186667,-0.214285714,-1.188177052,-1.673818069
0.360074461,3.686225214,3.153578463,2.998190263,0.94008718,1.740468922,2.837239693,-0.328797975,0.469295318,0.12186667,-0.214285714,-1.188177052,-1.97378845
3.012578662,2.204637801,3.153578463,2.998190263,0.94008718,1.740468922,2.837239693,-0.328797975,0.469295318,0.12186667,-0.214285714,-1.188177052,-1.97378845
-0.97815264,0.656462189,-0.454206287,-0.378892176,0.94008718,1.666444829,0.44936801,-0.328797975,-2.130854416,0.12186667,-0.214285714,-1.188177052,-0.976649676
-0.97815264,-0.841772273,-0.454206287,-0.378892176,-1.217347516,-1.331530944,-0.562278226,-0.328797975,0.469295318,0.12186667,-0.214285714,0.841625412,1.640679477
-0.97815264,-0.841772273,-0.454206287,-0.378892176,-1.217347516,-1.331530944,-0.562278226,-0.328797975,0.469295318,0.12186667,-0.214285714,0.841625412,0.987981156
-0.97815264,-0.841772273,-0.454206287,-0.378892176,-1.217347516,-1.331530944,-0.562278226,-0.328797975,0.469295318,0.12186667,-0.214285714,0.841625412,0.987981156
-0.97815264,-0.95830162,-0.454206287,-0.378892176,-0.479977933,-1.109458665,-0.562278226,-0.328797975,-2.130854416,0.12186667,-0.214285714,0.841625412,-0.14431945
-0.97815264,-0.408948984,-0.454206287,-0.378892176,-0.479977933,-0.591290012,-0.562278226,-0.328797975,-2.130854416,0.12186667,-0.214285714,0.841625412,-0.211900367
-0.97815264,-0.408948984,-0.454206287,-0.378892176,-1.217347516,0.074926826,-0.562278226,-0.328797975,0.469295318,0.12186667,-0.214285714,0.841625412,0.088070014
-0.97815264,-0.475537182,-0.454206287,-0.378892176,-0.479977933,0.926203897,-0.562278226,-0.328797975,-2.130854416,0.12186667,-0.214285714,0.841625412,-0.976649676
-0.97815264,-0.475537182,-0.454206287,-0.378892176,-0.479977933,0.963215944,-0.562278226,-0.328797975,-2.130854416,0.12186667,-0.214285714,0.841625412,-0.976649676
-0.97815264,-0.475537182,-0.454206287,-0.378892176,-0.479977933,0.963215944,-0.562278226,-0.328797975,-2.130854416,0.12186667,-0.214285714,0.841625412,-0.976649676
0.360074461,-0.408948984,-0.454206287,-0.378892176,-1.217347516,0.074926826,-0.562278226,-0.328797975,0.469295318,0.12186667,-0.214285714,0.841625412,0.088070014
0.360074461,-0.408948984,-0.454206287,-0.378892176,-1.217347516,0.074926826,-0.562278226,-0.328797975,0.469295318,0.12186667,-0.214285714,0.841625412,0.088070014
0.360074461,-0.408948984,-0.454206287,-0.378892176,-0.479977933,-0.591290012,-0.562278226,-0.328797975,-2.130854416,0.12186667,-0.214285714,0.841625412,-0.211900367
0.360074461,-0.408948984,-0.454206287,-0.378892176,-0.479977933,-0.591290012,-0.562278226,-0.328797975,0.469295318,0.12186667,-0.214285714,0.841625412,-0.211900367
0.360074461,-0.708595876,-0.454206287,-0.378892176,-1.217347516,-0.665314106,-1.083304645,-0.328797975,0.469295318,0.12186667,-0.214285714,0.841625412,0.905576882
0.360074461,-0.708595876,-0.454206287,-0.378892176,0.537747723,-1.257506851,-0.358212539,3.041381265,0.469295318,0.12186667,-0.214285714,0.841625412,2.922965273
0.360074461,-0.708595876,-0.454206287,-0.378892176,-1.217347516,-0.665314106,-0.358212539,-0.328797975,0.469295318,0.12186667,-0.214285714,0.841625412,0.905576882
0.360074461,-0.708595876,-0.454206287,-0.378892176,-1.217347516,-0.665314106,-0.358212539,-0.328797975,0.469295318,0.12186667,-0.214285714,0.841625412,0.905576882
-0.305160829,-0.708595876,-0.454206287,-0.378892176,-1.217347516,-0.665314106,-0.358212539,-0.328797975,0.469295318,0.12186667,-0.214285714,0.841625412,0.905576882
0.360074461,-0.708595876,-0.454206287,-0.378892176,-1.217347516,-0.665314106,-0.358212539,-0.328797975,0.469295318,0.12186667,-0.214285714,0.841625412,0.905576882
-0.97815264,-0.708595876,-0.454206287,-0.378892176,-1.217347516,-0.665314106,-0.358212539,-0.328797975,0.469295318,0.12186667,-0.214285714,0.841625412,0.905576882
0.360074461,-0.708595876,-0.454206287,-0.378892176,-1.217347516,-0.665314106,-0.358212539,-0.328797975,0.469295318,0.12186667,-0.214285714,0.841625412,0.905576882
-0.305160829,-0.708595876,-0.454206287,-0.378892176,-1.217347516,-0.665314106,-0.358212539,-0.328797975,0.469295318,0.12186667,-0.214285714,0.841625412,0.905576882
3.012578662,-0.608713579,-0.454206287,-0.378892176,-1.217347516,-0.665314106,-0.358212539,-0.328797975,0.469295318,0.12186667,-0.214285714,0.841625412,0.905576882
-0.97815264,-0.259125538,-0.454206287,-0.378892176,-1.217347516,0.000902733,-0.358212539,-0.328797975,0.469295318,0.12186667,-0.214285714,0.841625412,0.388040395
0.360074461,-0.259125538,-0.454206287,-0.378892176,-1.217347516,0.000902733,-0.358212539,-0.328797975,0.469295318,0.12186667,-0.214285714,0.841625412,0.388040395
0.360074461,0.273580049,3.153578463,1.872496117,0.94008718,0.371023199,-0.358212539,-0.328797975,0.469295318,0.12186667,-0.214285714,0.841625412,-1.276620057
-0.305160829,0.273580049,3.153578463,1.872496117,0.94008718,0.371023199,-0.358212539,-0.328797975,0.469295318,0.12186667,-0.214285714,0.841625412,-1.276620057
0.360074461,0.273580049,3.153578463,1.872496117,0.94008718,0.371023199,-0.358212539,-0.328797975,0.469295318,0.12186667,-0.214285714,0.841625412,-0.894245402
-0.97815264,-1.241301463,3.153578463,1.872496117,0.94008718,0.371023199,-0.358212539,-0.328797975,0.469295318,0.12186667,-0.214285714,-1.188177052,-0.894245402
-0.97815264,-1.241301463,3.153578463,1.872496117,0.94008718,0.371023199,-0.358212539,-0.328797975,-2.130854416,0.12186667,-0.214285714,-1.188177052,-1.194215783
-0.97815264,0.073815454,3.153578463,1.872496117,0.94008718,0.371023199,-0.358212539,-0.328797975,0.469295318,0.12186667,-0.214285714,-1.188177052,-0.894245402
0.360074461,1.522108768,0.360362097,-0.378892176,0.94008718,0.482059338,0.308147478,-0.328797975,0.469295318,0.12186667,-0.214285714,-1.188177052,-0.976649676
0.360074461,1.522108768,0.360362097,-0.378892176,0.537747723,1.370348456,0.308147478,3.041381265,-2.130854416,0.12186667,-0.214285714,-1.188177052,0.373217037
-0.305160829,2.570872891,0.360362097,-0.378892176,0.94008718,0.482059338,0.308147478,-0.328797975,0.469295318,0.12186667,-0.214285714,-1.188177052,-0.976649676
-0.305160829,2.570872891,0.360362097,-0.378892176,0.537747723,1.370348456,0.308147478,3.041381265,-2.130854416,0.12186667,-0.214285714,-1.188177052,-0.488759904
0.360074461,1.522108768,0.360362097,-0.378892176,0.94008718,0.482059338,0.308147478,-0.328797975,0.469295318,0.12186667,-0.214285714,-1.188177052,-0.976649676
0.360074461,1.522108768,0.360362097,-0.378892176,0.537747723,1.370348456,0.308147478,3.041381265,-2.130854416,0.12186667,-0.214285714,-1.188177052,0.373217037
-0.305160829,2.570872891,0.360362097,-0.378892176,0.94008718,0.482059338,0.308147478,-0.328797975,0.469295318,0.12186667,-0.214285714,-1.188177052,-0.976649676
-0.305160829,2.570872891,0.360362097,-0.378892176,0.537747723,1.370348456,0.308147478,3.041381265,-2.130854416,0.12186667,-0.214285714,-1.188177052,-0.488759904
0.360074461,1.522108768,0.360362097,-0.378892176,0.94008718,0.482059338,0.308147478,-0.328797975,0.469295318,0.12186667,-0.214285714,-1.188177052,-0.976649676
0.360074461,1.522108768,0.360362097,-0.378892176,0.537747723,1.370348456,0.308147478,3.041381265,-2.130854416,0.12186667,-0.214285714,-1.188177052,0.373217037
0.360074461,1.538755817,0.360362097,-0.378892176,0.94008718,1.037240037,0.308147478,-0.328797975,-2.130854416,0.12186667,-0.214285714,-1.188177052,-1.044230592
-0.97815264,-0.841772273,-0.454206287,-0.378892176,-1.217347516,-1.331530944,-0.740051075,-0.328797975,0.469295318,0.12186667,-0.214285714,0.841625412,1.640679477
-0.97815264,-0.841772273,-0.454206287,-0.378892176,-0.479977933,-1.109458665,-0.740051075,-0.328797975,-2.130854416,0.12186667,-0.214285714,0.841625412,-0.14431945
-0.97815264,-0.841772273,-0.454206287,-0.378892176,-1.217347516,-1.331530944,-0.740051075,-0.328797975,0.469295318,0.12186667,-0.214285714,0.841625412,0.987981156
0.360074461,-0.841772273,-0.454206287,-0.378892176,-1.217347516,-1.331530944,-0.740051075,-0.328797975,0.469295318,0.12186667,-0.214285714,0.841625412,0.987981156
0.360074461,-0.841772273,-0.454206287,-0.378892176,-1.217347516,-1.331530944,-0.740051075,-0.328797975,0.469295318,0.12186667,-0.214285714,0.841625412,0.987981156
-0.305160829,0.756344487,-0.454206287,-0.378892176,-1.217347516,0.074926826,-0.740051075,-0.328797975,0.469295318,0.12186667,-0.214285714,0.841625412,-0.14431945
-0.97815264,-0.475537182,-0.454206287,-0.378892176,-0.479977933,0.963215944,-0.740051075,-0.328797975,-2.130854416,0.12186667,-0.214285714,-1.188177052,-0.976649676
-0.97815264,-0.708595876,-0.454206287,-0.378892176,0.94008718,2.258637574,2.485079459,-0.328797975,0.469295318,0.12186667,-0.214285714,-1.188177052,-0.729436854
3.012578662,-1.540948356,0.123214745,1.872496117,0.94008718,1.518396643,2.68138176,-0.328797975,0.469295318,-8.205689083,-0.214285714,-1.188177052,-1.029407235
3.012578662,-1.540948356,0.123214745,1.872496117,0.94008718,1.518396643,2.485079459,-0.328797975,0.469295318,-8.205689083,-0.214285714,-1.188177052,-1.029407235
2.905321318,-1.540948356,0.123214745,1.872496117,0.94008718,1.518396643,2.485079459,-0.328797975,0.469295318,-8.205689083,-0.214285714,-1.188177052,-1.029407235
-0.97815264,-0.059360943,4.834746061,2.998190263,0.94008718,2.258637574,2.485079459,-0.328797975,0.469295318,0.12186667,-0.214285714,-1.188177052,-0.782194413
-0.305160829,-0.442243083,-0.454206287,-0.378892176,0.94008718,0.482059338,-0.512800538,-0.328797975,0.469295318,0.12186667,-0.214285714,0.841625412,-0.129496093
-0.97815264,-0.442243083,-0.454206287,-0.378892176,0.94008718,0.482059338,-0.512800538,-0.328797975,0.469295318,0.12186667,-0.214285714,0.841625412,-0.129496093
-0.97815264,0.057168404,-0.454206287,-0.378892176,0.94008718,0.778155711,0.271131905,-0.328797975,0.469295318,0.12186667,-0.214285714,0.841625412,-0.511870747
0.360074461,0.057168404,-0.454206287,-0.378892176,0.94008718,0.778155711,0.271131905,-0.328797975,0.469295318,0.12186667,-0.214285714,0.841625412,-0.511870747
-0.97815264,0.057168404,-0.454206287,-0.378892176,0.94008718,-2.923048947,0.271131905,-0.328797975,0.469295318,0.12186667,-0.214285714,0.841625412,-0.511870747
0.360074461,0.057168404,-0.454206287,-0.378892176,0.94008718,0.778155711,0.271131905,-0.328797975,0.469295318,0.12186667,-0.214285714,0.841625412,-0.511870747
-0.97815264,0.057168404,1.291051746,-0.378892176,0.94008718,0.778155711,0.271131905,-0.328797975,-2.130854416,0.12186667,-0.214285714,0.841625412,-0.811841128
0.360074461,0.057168404,1.291051746,-0.378892176,0.94008718,0.778155711,0.271131905,-0.328797975,-2.130854416,0.12186667,-0.214285714,0.841625412,-0.811841128
-0.97815264,-0.841772273,0.123214745,-0.378892176,-1.217347516,1.074252084,-0.659570241,-0.328797975,0.469295318,0.12186667,-0.214285714,0.841625412,0.823172608
-0.97815264,-0.841772273,0.123214745,-0.378892176,-1.217347516,1.074252084,-0.659570241,-0.328797975,0.469295318,0.12186667,-0.214285714,0.841625412,0.073246657
-0.97815264,-0.908360471,0.123214745,-0.378892176,-1.217347516,1.074252084,-0.659570241,-0.328797975,0.469295318,0.12186667,4.666666667,-1.188177052,0.073246657
0.360074461,-0.259125538,0.123214745,-0.378892176,-1.217347516,1.074252084,-0.659570241,-0.328797975,0.469295318,0.12186667,-0.214285714,0.841625412,0.973157799
0.360074461,-0.259125538,0.123214745,-0.378892176,-1.217347516,1.074252084,-0.659570241,-0.328797975,0.469295318,0.12186667,-0.214285714,0.841625412,0.373217037
0.360074461,-0.259125538,0.123214745,-0.378892176,0.94008718,1.074252084,-0.659570241,-0.328797975,0.469295318,0.12186667,-0.214285714,0.841625412,0.155650931
0.360074461,-0.292419637,0.123214745,-0.378892176,-1.217347516,1.074252084,-0.659570241,-0.328797975,0.469295318,0.12186667,4.666666667,-1.188177052,-0.55634082
0.360074461,-0.292419637,0.123214745,-0.378892176,0.94008718,1.074252084,-0.659570241,-0.328797975,-2.130854416,0.12186667,4.666666667,-1.188177052,-0.226723724
-0.305160829,-0.292419637,0.123214745,-0.378892176,-1.217347516,1.074252084,-0.659570241,-0.328797975,0.469295318,0.12186667,-0.214285714,0.841625412,0.290812763
-0.305160829,-0.292419637,0.123214745,-0.378892176,0.94008718,1.074252084,-0.659570241,-0.328797975,0.469295318,0.12186667,-0.214285714,0.841625412,0.00566574
-0.305160829,-0.309066686,0.123214745,-0.378892176,-1.217347516,1.074252084,-0.659570241,-0.328797975,0.469295318,0.12186667,4.666666667,-1.188177052,-0.294304641
-0.305160829,-0.309066686,0.123214745,-0.378892176,0.94008718,1.074252084,-0.659570241,-0.328797975,-2.130854416,0.12186667,4.666666667,-1.188177052,-0.788730285
-0.97815264,-0.508831281,-0.454206287,-0.378892176,-1.217347516,-1.035434571,-0.498643071,-0.328797975,0.469295318,0.12186667,-0.214285714,0.841625412,1.340709096
-0.97815264,-0.508831281,-0.454206287,-0.378892176,-1.217347516,-1.035434571,-0.498643071,-0.328797975,0.469295318,0.12186667,-0.214285714,0.841625412,0.987981156
-0.97815264,-0.508831281,-0.454206287,-0.378892176,-1.217347516,-1.035434571,-0.498643071,-0.328797975,0.469295318,0.12186667,-0.214285714,0.841625412,0.987981156
-0.305160829,-0.508831281,-0.454206287,-0.378892176,-1.217347516,-1.035434571,-0.498643071,-0.328797975,0.469295318,0.12186667,-0.214285714,0.841625412,0.905576882
-0.305160829,-0.508831281,-0.454206287,-0.378892176,-1.217347516,-1.035434571,-0.498643071,-0.328797975,0.469295318,0.12186667,4.666666667,-1.188177052,0.223231847
-0.305160829,-0.508831281,-0.454206287,-0.378892176,-1.217347516,-1.035434571,-0.498643071,-0.328797975,0.469295318,0.12186667,4.666666667,-1.188177052,0.223231847
0.360074461,-0.508831281,-0.454206287,-0.378892176,-1.217347516,-0.517265919,-0.498643071,-0.328797975,0.469295318,0.12186667,-0.214285714,0.841625412,0.837995966
-0.97815264,-0.508831281,-0.454206287,-0.378892176,-1.217347516,-0.517265919,-0.498643071,-0.328797975,0.469295318,0.12186667,-0.214285714,0.841625412,0.837995966
0.360074461,-0.508831281,-0.454206287,-0.378892176,0.537747723,-0.221169547,-0.498643071,3.041381265,0.469295318,0.12186667,-0.214285714,0.841625412,1.025915357
-0.97815264,-0.508831281,-0.454206287,-0.378892176,0.537747723,-0.221169547,-0.498643071,3.041381265,0.469295318,0.12186667,-0.214285714,0.841625412,2.202686037
0.360074461,-0.508831281,-0.454206287,-0.378892176,-1.217347516,-0.517265919,-0.498643071,-0.328797975,0.469295318,0.12186667,-0.214285714,0.841625412,2.202686037
-0.97815264,-0.508831281,-0.454206287,-0.378892176,-1.217347516,-0.517265919,-0.498643071,-0.328797975,0.469295318,0.12186667,-0.214285714,0.841625412,0.455621311
